title,time,up_name,up_uid,up_progress,url
《中国奇谭》：中国动画学派的回归,2023-01-20 14:16:32,又雪Yuki,53752351,看到第1话,https://www.bilibili.com/read/cv21327050
我们可以看到《中国奇谭》拥有着巨大潜力,2023-01-08 15:24:53,沐雨Maze,443883458,看到第6话,https://www.bilibili.com/read/cv21059322
十分舒适的观看体验,2023-01-08 12:24:36,乱序S,352475921,看到第3话,https://www.bilibili.com/read/cv21056372
高开低走,2023-08-29 21:44:57,一二郎,406245478,看到第1话,https://www.bilibili.com/read/cv26088023
挺好的 但是有颗老鼠屎,2023-08-25 13:55:05,wenzai006,479496932,看到第1话,https://www.bilibili.com/read/cv25991485
无可争议的优质作品,2023-08-20 09:46:24,不摆就够烂啦,522704883,看到第7话,https://www.bilibili.com/read/cv25867398
看不惯这么高的评分,2023-08-15 15:47:53,无所事事咸鱼星,175585317,看到第6话,https://www.bilibili.com/read/cv25761773
讲好中国故事doge,2023-07-29 10:44:56,超喜欢AL的,38430030,看到第6话,https://www.bilibili.com/read/cv25369273
很不错的开头，但又出人意料的急转直下,2023-07-17 14:00:59,霄白啊白,321545534,看到第8话,https://www.bilibili.com/read/cv25072688
看,2023-07-15 22:53:34,唯爱KULOM,60094527,看到第1话,https://www.bilibili.com/read/cv25043598
