title,time,up_name,up_uid,up_progress,url
凡人39集，墨彩环最后的告别,2022-03-05 00:54:41,紫仙佰梅周,243675456,看到第39话,https://www.bilibili.com/read/cv15522126
恭贺凡人评分9点7，追番破500万，播放量破5点5亿,2022-03-04 15:16:44,爷喵奈我何,286194112,看到第37话,https://www.bilibili.com/read/cv15514444
强，昔日小说终成夙愿。 凡人修仙传十年老粉，以下情不自禁单从感析忘语笔下男女之情,2022-02-07 19:53:01,镜面波波Ada,373466555,看到花絮13,https://www.bilibili.com/read/cv15175327
凡人追番破400w了，给大家科普一下韩立的行为逻辑，防止误读,2021-12-02 17:49:01,厉飞雨厉某,229523362,无观看记录,https://www.bilibili.com/read/cv14255190
祝贺凡人400w追番！平凡不平庸！,2021-12-02 16:33:25,在下修为普普通通,583382490,看到第26话,https://www.bilibili.com/read/cv14253880
凡人《魔道争峰》有封神的潜力,2021-11-28 03:27:25,超好丶心态,211081421,看到第25话,https://www.bilibili.com/read/cv14191980
感谢凡人修仙传制作组，为我们带来一个五彩缤纷的修仙世界,2021-11-26 10:04:13,热血超人,56304567,看到第76话,https://www.bilibili.com/read/cv25904554
凡人修仙传—我心中的东方修仙自由主义,2021-11-23 13:25:37,西陵之野,358561597,看到第25话,https://www.bilibili.com/read/cv14125019
你我皆凡人，一个凡人追《凡人》的凡事,2021-11-22 22:48:00,辛如音8909,473728662,看到第25话,https://www.bilibili.com/read/cv14118453
凡人修仙，理想未来,2021-11-21 22:32:22,如何避尘,482532273,看到花絮,https://www.bilibili.com/read/cv14103311
