title,time,up_name,up_uid,up_progress,url
我觉得还不错,2023-05-01 21:29:54,svenlky,1359884676,看到第4集预告,https://www.bilibili.com/read/cv23417999
有诚意的佳作,2023-05-01 14:53:15,氵酉先生,1513742,看到第3话,https://www.bilibili.com/read/cv23412757
纯路人，但是我仅代表我个人觉得这个动漫对于我来说是好看的，我就浅浅的支持一下吧！,2023-05-01 08:10:42,ぃ若遇浅香,1955898098,看到第3话,https://www.bilibili.com/read/cv23407315
大差不差？,2023-04-30 12:49:36,孤江一叶,393470405,看到第4集预告,https://www.bilibili.com/read/cv23395837
剧情滥改,2023-09-12 18:29:13,生分国度,395704321,看到第9话,https://www.bilibili.com/read/cv26484334
魔改魔改魔改，重要的事情说三遍,2023-08-24 20:00:06,甜到心口處_,98820737,看到第12话,https://www.bilibili.com/read/cv25976211
意难平,2023-08-11 05:51:57,爱吃肉的小和尚G,401802891,看到第12话,https://www.bilibili.com/read/cv25665583
无厘头,2023-08-02 01:12:52,苼鸽,97339879,看到第1话,https://www.bilibili.com/read/cv25451047
好看,2023-07-21 01:19:43,中国的五爪金龙,28518197,看到第1话,https://www.bilibili.com/read/cv25170083
制作，改编都很用心，可惜原著底子不好，能编成如此，也算是尽力了,2023-07-19 20:28:33,樵木以南,88054468,看到第8话,https://www.bilibili.com/read/cv25138132
