title,time,up_name,up_uid,up_progress,url
重制版观前须知,2021-05-15 21:32:39,贫-贱不能移,35949539,看到重制版第4话,https://www.bilibili.com/read/cv11298385
重制也许是个好开头,2021-05-15 21:24:55,宅男沐沐,2460625,看到重制版第4话,https://www.bilibili.com/read/cv11298284
请不要黑上头了,2021-05-15 21:22:45,胡得禄の球头,488046242,看到重制版第4话,https://www.bilibili.com/read/cv11298256
镇魂街2或失去成为传世之作的机会,2020-01-11 11:15:40,UnclePolar白熊,20222373,看到重制版第4话,https://www.bilibili.com/read/cv4328804
镇魂街加油,2023-09-18 16:40:29,丿深渊丨,2075004946,看到第4话,https://www.bilibili.com/read/cv26592661
"十分尴尬，零分剧情,零分人物,零分看点。",2023-09-11 00:22:14,电子迷恋,495400523,看到重制版第10话,https://www.bilibili.com/read/cv26442619
镇魂街，国漫之光,2023-08-31 19:06:33,鹿北枭,357632719,看到重制版第10话,https://www.bilibili.com/read/cv26228014
对第二季重置版失望透顶，从此小亮不在是第一季的小亮了，,2021-05-16 12:02:00,心仪虹猫,80689689,看到重制版第8话,https://www.bilibili.com/read/cv11304089
这么好的动漫7.4分？给个好评祝助力！！！！！！！！！！！！！！！！！！！！！！！,2023-03-31 12:35:33,俗不可耏,679684514,看到重制版第8话,https://www.bilibili.com/read/cv22760562
好，非常满意,2023-03-21 19:27:51,九环七炸,406708757,看到重制版第10话,https://www.bilibili.com/read/cv22553429
