title,time,up_name,up_uid,up_progress,url
改名《东邦一姐》,2023-08-14 22:44:17,东邦一哥,396561751,看到第9话,https://www.bilibili.com/read/cv25746270
兄弟们快看,2023-08-07 16:08:56,阿红啊使命召唤战区2,553444579,看到第10话,https://www.bilibili.com/read/cv25576809
长剑问前路，风云待归期,2023-07-09 10:09:41,冷梅清竹,19560347,看到MV,https://www.bilibili.com/read/cv24883900
枪杆子里出政权,2023-07-08 13:18:06,uyui520,517977070,看到第2话,https://www.bilibili.com/read/cv24869074
作品很好 就是不允许我短评,2023-06-30 00:26:23,无知者高歌,364934660,看到第1话,https://www.bilibili.com/read/cv24678567
有些东西我不是很理解,2023-06-21 20:07:23,绘夏天的海,27206077,看到第10话,https://www.bilibili.com/read/cv24508535
国漫只要剧本好就行了？？,2023-06-21 19:15:58,l新洸,33747924,看到MV,https://www.bilibili.com/read/cv24507772
长评,2023-06-07 23:23:54,每天b俾站学习一小时,505819401,看到第8话,https://www.bilibili.com/read/cv24202410
剧情很精彩，我很喜欢的画风个情节,2023-06-08 22:10:59,Waitingandhoping,328631973,看到第9集预告,https://www.bilibili.com/read/cv24225638
nice,2023-06-07 17:55:37,我一定要赢l,634738640,看到第8话,https://www.bilibili.com/read/cv24196313
