title,time,up_name,up_uid,up_progress,url
最好的国漫之一,2018-11-17 08:19:12,爱打富奸的麻将yu易稹,62532943,无观看记录,https://www.bilibili.com/read/cv1604635
我直说了，好看！,2021-05-11 22:27:09,猫猫村长,4397552,看到第2话,https://www.bilibili.com/read/cv11244499
令人感慨,2023-02-22 23:52:39,B站用户1984,1036113370,看到第1话,https://www.bilibili.com/read/cv21991197
给一星的不知道怎么想的,2023-01-30 10:12:38,爱吃米饭的名侦探,456242837,看到第9话,https://www.bilibili.com/read/cv21489285
对于那些5星评论，我表示看不懂,2023-01-27 22:55:09,临沐澄川,94539076,看到第5话,https://www.bilibili.com/read/cv21441777
国漫万岁,2023-01-25 19:39:45,九尾魔狐123,585189957,看到第4话,https://www.bilibili.com/read/cv21406518
好看,2023-01-01 23:19:06,久辞lll,113999600,看到第9话,https://www.bilibili.com/read/cv20909062
超好看的短篇动漫,2019-02-04 00:45:03,弑神戮魔233,117499172,看到第9话,https://www.bilibili.com/read/cv1994454
佳作，但是被过誉；基石，但并非幻神,2022-08-04 23:30:41,生抽小生,435528391,看到番外04,https://www.bilibili.com/read/cv17934783
一个完不成任务的刺客，却赢得了口碑，这个刺客不太冷——《刺客伍六七》,2018-12-08 17:51:01,兰戈率德哲墨,39551695,看到番外01,https://www.bilibili.com/read/cv1674876
