title,time,up_name,up_uid,up_progress,url
五星好评,2023-09-09 16:42:16,众创时代2077,102562050,看到第24集（日语）,https://www.bilibili.com/read/cv26417652
电影啥时候出啊，搞快点,2023-06-10 12:52:25,另一个白天霁,550520948,看到第18集,https://www.bilibili.com/read/cv24258832
卐,2022-11-21 20:40:19,王优陽-卐,432219191,看到第1话,https://www.bilibili.com/read/cv19936830
拳皇虎哥,2022-03-12 09:19:53,冻土森林的大水晶,397437631,看到第1话,https://www.bilibili.com/read/cv15622832
感觉可惜,2021-09-17 01:43:24,骇客丶Hacker,220661327,看到第24集,https://www.bilibili.com/read/cv13214796
个人的一些看法,2019-11-16 21:32:29,头像背叛了你,230060168,看到第24集（日语）,https://www.bilibili.com/read/cv3982504
从动漫谈拳皇改编的一些感觉,2019-10-08 06:35:27,韩小寒非寒,38371086,看到第24集,https://www.bilibili.com/read/cv3734708
我就做个评价至于吗,2019-10-03 06:57:17,变态有罪,51946699,看到第1话,https://www.bilibili.com/read/cv3700244
无脑喷一星的那些人,2019-05-01 09:11:50,白天霁,366067663,看到第24集（日语）,https://www.bilibili.com/read/cv2559757
个人观点不喜轻喷,2019-03-20 00:13:57,默-無言,269493456,看到第24集（日语）,https://www.bilibili.com/read/cv2287359
