title,time,up_name,up_uid,up_progress,url
给新人一点补番建议,2023-08-20 17:14:06,浮生-青山撞入怀,27229703,看到第1话,https://www.bilibili.com/read/cv25874156
拒绝无脑女主！,2023-08-04 22:52:32,mcwjszmdnb,507091668,看到第13话,https://www.bilibili.com/read/cv25526433
重看一遍依旧精彩！,2023-08-01 03:58:53,一把辣椒面,358059960,看到第24话,https://www.bilibili.com/read/cv25426082
五星给世界上最好的哥哥曹玄亮,2021-11-13 20:32:06,心仪虹猫,80689689,看到第2话,https://www.bilibili.com/read/cv13987203
编剧很有想法，但下次别改了,2023-07-09 20:40:08,慢慢前行普通人,346277190,看到第23话,https://www.bilibili.com/read/cv24893174
不要看第二季,2023-05-07 20:22:21,清蒸-西红柿,701580118,看到第1话,https://www.bilibili.com/read/cv23530640
这部动画总体来说一般般吧,2020-07-01 18:33:35,拾月某,253681215,看到第16话,https://www.bilibili.com/read/cv6604170
世界观很不错，但是改的稀碎,2023-03-29 17:30:46,fsh怪兽,1259141224,看到第24话,https://www.bilibili.com/read/cv22723527
纯恶心人,2023-03-17 17:11:37,周天天天洋洋洋,400509132,看到第20话,https://www.bilibili.com/read/cv22467626
我不讨厌弟弟；哥哥弟弟感情塑造真的神,2022-12-15 19:29:58,霸道的总裁姐姐,522741607,看到第18话,https://www.bilibili.com/read/cv20518175
