title,time,up_name,up_uid,up_progress,url
非常可爱的动画,2023-09-18 15:13:27,子林-,43121295,看到第24话,https://www.bilibili.com/read/cv26590096
有兽焉,2023-09-15 10:55:30,极趣稚丸管狐,239778362,看到第24话,https://www.bilibili.com/read/cv26534982
三颗星是给画风,2023-09-06 20:08:49,墨白习,221045497,看到第4话,https://www.bilibili.com/read/cv26350588
与我,2023-08-11 13:21:50,bilitest2323ccc,14135892,看到第19话,https://www.bilibili.com/read/cv25674596
有兽焉有兽焉 有可爱的萌兽焉,2023-07-21 23:02:23,坠落心尘5,1071874079,看到第16话,https://www.bilibili.com/read/cv25194786
有兽戏台一台戏，多可喜亦多可悲,2023-04-22 11:42:22,Turchan2077,381264731,看到第2话,https://www.bilibili.com/read/cv23223487
看完了第一季，来表白皮皮小天使～,2023-06-23 16:13:05,逆风蓝影,24883289,看到第12话,https://www.bilibili.com/read/cv24535875
B站相聚，有兽相伴,2023-04-21 22:41:11,豆皮不能吃啊,351431828,看到第1话,https://www.bilibili.com/read/cv23215197
有兽焉,2023-06-24 01:16:37,bili_19907635590,1765768178,看到第12话,https://www.bilibili.com/read/cv24543655
给个三星，下一季多用点心吧,2023-06-23 21:11:39,醉虹蓝,275538751,看到第12话,https://www.bilibili.com/read/cv24540364
