title,time,up_name,up_uid,up_progress,url
对于炼气练了3000年的改编感想,2022-11-20 00:33:16,魇燎,11139137,看到第4话,https://www.bilibili.com/read/cv19895947
漫画党的一些看法,2022-10-26 01:12:35,SojourDanteur,64893396,看到第5话,https://www.bilibili.com/read/cv19319245
真的很好看。,2022-10-19 11:38:52,天元上仙,19441094,看到第2话,https://www.bilibili.com/read/cv19179528
非原著党，但是漫画看的差不多了，对于这个东西的评价。,2023-09-06 23:52:40,爱笑分哒,1189567879,看到第6话,https://www.bilibili.com/read/cv26354067
看着就很舒心,2023-07-22 01:18:48,中国的五爪金龙,28518197,看到第10话,https://www.bilibili.com/read/cv25196177
6,2023-04-24 19:57:35,棕熊金,1658916270,看到第1话,https://www.bilibili.com/read/cv23279800
刁蛮的冤家从来都不是正气，是怨种,2023-03-27 08:35:22,三禾超懒动不了,291385604,看到第4话,https://www.bilibili.com/read/cv22664993
服了，又菜又爱玩,2023-01-12 01:20:18,好吃懒做HOKO桑,237644194,看到第5话,https://www.bilibili.com/read/cv21144053
这个动漫和动漫真人改编剧有啥区别？,2023-01-16 00:17:49,待久天长,435817687,看到第1话,https://www.bilibili.com/read/cv21231850
《炼气练了3000年》评析,2023-01-14 08:44:48,擅长阅片的卿九,525187814,看到第16话,https://www.bilibili.com/read/cv21194685
