title,time,up_name,up_uid,up_progress,url
黑色的夜空看似无聊，但其实却有许多星星闪耀。,2021-11-11 21:27:49,一般路过毛虫,403745488,看到第16话,https://www.bilibili.com/read/cv13959738
一部源于生活，而又高于生活的佳作,2021-09-30 23:51:48,憨憨栾星想变欧,245024969,看到第10话,https://www.bilibili.com/read/cv13403983
每个人都不一样，每个人都有每个人的生活态度，也许你不认同，但不能否定,2021-09-20 16:37:25,20512035021_bili,327969286,看到第1话,https://www.bilibili.com/read/cv13259878
||七月最强国创日常番||【互联网的牺牲品】这是我看过最好的国创日常番,2021-08-28 00:19:54,povod_d,438796945,看到第6话,https://www.bilibili.com/read/cv12905333
如果回到小时候，我可能会非常喜欢这部动画,2021-08-05 16:32:55,枫茗夏殇,7366207,看到第5话,https://www.bilibili.com/read/cv12504810
早该火起来的动漫,2023-09-04 21:23:32,反焦虑一级学者,67921180,看到第17话,https://www.bilibili.com/read/cv26306999
期待第二季,2023-07-30 20:28:29,待找齐神瞳之时,414680843,看到第18话,https://www.bilibili.com/read/cv25395993
自己喜欢就好啊,2023-03-19 13:08:13,no1锦李,667245845,看到第1话,https://www.bilibili.com/read/cv22500256
这波，跳个预言家,2022-12-18 00:26:38,芝士雪趵,438892478,看到第8集预告,https://www.bilibili.com/read/cv20574207
《咸鱼哥》一部不能错过的好番,2022-10-18 15:50:01,Terminally狂想症,230323728,看到第18话,https://www.bilibili.com/read/cv19164119
