title,time,up_name,up_uid,up_progress,url
《总之就是非常可爱》漫画全人物介绍,2023-06-12 20:59:52,某人形超算,398462166,看到第16话,https://www.bilibili.com/read/cv24307149
b站你在删减什么？,2023-09-12 13:16:29,吸吸吸希希,496405238,看到第4话,https://www.bilibili.com/read/cv26476524
一部激起我恋爱火花的番,2023-09-05 07:41:05,污妖王怕怕,40017360,看到第8话,https://www.bilibili.com/read/cv26310685
一部很好玩的恋爱番,2023-06-29 22:12:32,梵高并不烦,667088223,看到第16话,https://www.bilibili.com/read/cv24676428
理智看番不搞特殊,2023-06-12 23:15:41,纤缘空,405318667,看到第12话,https://www.bilibili.com/read/cv24309454
为什么这个柠檬条这次前面落后n集进度，后面还能同步播出呀【其他动画做得到吗】,2023-08-29 00:56:52,热爱ACG的死小孩,354534953,看到第16话,https://www.bilibili.com/read/cv26065985
喜欢这部番,2023-08-28 13:38:49,瓦路伊,56879121,看到第8话,https://www.bilibili.com/read/cv26050916
不变的柠檬，月下的誓言,2023-08-23 20:10:48,星辰の灭暗,670599731,看到第16话,https://www.bilibili.com/read/cv25950793
《总之就是非常可爱2期》：个人评分：9.2,2023-08-24 20:37:30,神のみぞ知る灵冰,174018984,看到第16话,https://www.bilibili.com/read/cv25976831
NASA君，你该死啊！,2023-07-22 20:46:25,天依单推人,630731696,看到第5话,https://www.bilibili.com/read/cv25211847
