title,time,up_name,up_uid,up_progress,url
白井黑子——一直坚持自己内心正义的英雄,2020-01-28 21:48:47,上条の神净,95932925,看到第25话,https://www.bilibili.com/read/cv4500697
我可以自豪的说，我的初三是《某科学的超电磁炮》陪我度过的,2021-05-16 23:53:04,橙棂不是男孩纸,350167457,看到第13话,https://www.bilibili.com/read/cv11312049
《某科学的超电磁炮T》完结：《魔法禁书目录》的未来10年,2020-09-24 23:07:45,戴着呱太帽的Mikoto,62994529,看到第3话,https://www.bilibili.com/read/cv7723530
超炮T观看注意事项,2020-01-25 00:49:41,没有力量的科学家,168521611,看到第1话,https://www.bilibili.com/read/cv4460742
白井黑子,2023-07-20 23:40:49,林子UNK1,557592454,看到第16话,https://www.bilibili.com/read/cv25169020
勉强及格（雾）,2023-07-11 11:17:23,三千极光落,351504204,看到第25话,https://www.bilibili.com/read/cv24929887
超炮是我看过最感动的动漫！！！,2023-05-13 19:55:41,爱好学习Hodei,390803702,看到第25话,https://www.bilibili.com/read/cv23658299
御坂美琴,2023-05-13 08:55:11,pUsILM,25639185,看到第13话,https://www.bilibili.com/read/cv23646942
歌词亦是我的决心,2023-02-01 21:34:52,KW26,2110894978,看到第25话,https://www.bilibili.com/read/cv21554413
操齿凉子的分身,2022-12-23 20:25:19,雪ノ竹,6765702,看到第11话,https://www.bilibili.com/read/cv20706622
