title,time,up_name,up_uid,up_progress,url
樱井景和：理想主义的死亡,2023-07-31 07:30:18,风紫玉,365629571,看到第1话,https://www.bilibili.com/read/cv25401070
我们大钢炮可能会变质，但绝对不会倒闭！,2023-08-28 11:19:17,轻羽之晴空,74415425,看到第32话,https://www.bilibili.com/read/cv26048292
一坨屎一样的后期,2023-08-13 17:28:54,-安之二苟-,375414853,看到第1话,https://www.bilibili.com/read/cv25716980
还不能盖棺定论？这都是些什么人啊？啊？,2023-07-31 10:27:22,玉猫萧十一郎,1252173535,看到第12话,https://www.bilibili.com/read/cv25405210
综合评价,2023-08-18 11:20:42,ロリコンZ,354307356,看到第13话,https://www.bilibili.com/read/cv25829624
"一部剧，前后两个人设，实在搞不懂。

     主角团，总共四个崩仨，属实没绷住。",2023-08-10 03:04:57,沙拉一号,687801977,看到第32话,https://www.bilibili.com/read/cv25639465
我们假面骑士终于也有属于自己的原神了,2023-08-19 18:09:37,特摄原神双子,1035907339,看到第15话,https://www.bilibili.com/read/cv25859297
果然我们观众才是最恶劣哒,2023-08-04 10:36:57,路过的神净讨魔,18241592,看到第1话,https://www.bilibili.com/read/cv25508942
人命不是高桥的玩物,2023-08-13 14:21:05,慕楠酒,54876572,看到第32话,https://www.bilibili.com/read/cv25714167
Geats，我们假面骑士自己的《圣经》！！别问，就是相信~,2023-07-07 00:25:48,一筆奏上,1612728241,看到第8话,https://www.bilibili.com/read/cv24836936
